username,rating,comment
simungil88,5,"Desain:oke
Ukuran:pas
Warna:pink

Paket sudah sampai,tidak cacat atau pun rusak,barang nya oke dengan harga murceu, terimakasih buat tokonya,"
f*****h,5,"Tampilan:bagus
Performa:cocok buat memasak makanan
Kualitas:sesuai dengan harga

Paketnya sudah datang tadi siang, baru sempat konfirmasi. Baru pertama belanja disini. semuanya sesuai dengan digambar. Walaupun ada sedikit penyok dibawah samping pancinya tapi gak masalah.
Chat juga cepat dibalas. 
Semoga kedepannya lebih baik dan semakin sukses."
aesthechic_id,5,"Desain:menarik
Ukuran:pas
Warna:iya

Tipis tapi kalau mengingat dr harga worth it. Spatula dll nya ternyata tipis juga tapi lagi lagi kalau harga segini worth it sekalii . Wajarko

Adminya informatif dan ramah sekaliii☺️☺️☺️☺️☺️ terimakasii"
u*****v,5,"Desain:ok
Ukuran:sesuai
Warna:menarik

Alhamdulillah nyampe sesuai pesanan 😍, bagus harga terjangkau sekali 👍tidak mengecewakan 😊"
imassuryati023,5,"Desain:menarik dengan detail yg Afik
Ukuran:pas dan sesuai dengan ekspektasi
Warna:warna ungu,cantik

Alhamdulillah .suka banget ,buat naro sayur❤️"
f*****i,5,"Desain:tampilan menarik
Ukuran:sesuai
Warna:sesuai dengan pesanan,bagus

Bagus,sesuai pesanan,warnanya juga bagus.pakingnya rapih,aman.barang sampai ga ada yg rusak.pengiriman cepat"
ritakuswati75,5,"Desain:motif menarik dan bagus tapi agak tipis mudah2 an beneran gak lengket
Ukuran:pas sesuai pesanan
Warna:sesuai gambar"
aniplat1,5,"Desain:sangat menarik
Ukuran:pas
Warna:menarik

Terima kasih sudah kirim paketan nya dengan selamat sesuai yang aku order dan warna nya juga bagus"
9r00j8kqc5,4,"Desain:baik
Ukuran:sesuai
Warna:hijau

Sesuai harga,,kirain ukuran nya agak besar GK masalah Uda nyampek GK ada yg peyok cuma yg penyok kotak nya doang"
u*****9,1,"Desain:baik
Warna:hijau

Barang sudah d terima, tapi sayang barang tidak lengkap pegangan wajan sm pegangan panci susunya tidak ada sesuai yg saya vidiokan diatas, seller tidak amanah ini yang kedua kalinya kemaren beli tas untuk bekal dikirim tidak sesuai, sekarang beli wajan set tidak lengkap. Kapok lah... beli di Hangzuo selalu tidak sesuai, d chat selernya malah gk d balas2 alasan ofline padahal lg online. Saya doakan semoga kamu cepat insyaf dan Allah yg akan balas kecurangan mu"
g*****a,5,"Desain:bagus
Ukuran:sesuai
Warna:bagus

Barang sampai dengan selamat pengiriman cepat paking bagus juga walaupun ada sedikit penyok di teplon tapi tetap bagus semoga awet makasih seller"
herawatydewi61,3,"Desain:bagus
Ukuran:lebih jecil dari espektasi
Warna:bagus, menarik

Bahan nya ternyata lebih tipis dari yg di harapkan, dan tetep lengket jg di pakai untuk menggoreng ... pegangan pancinya bahan plastik biasa, langsung meleleh pada pemakaian pertama, tidak cocok untuk kompor besar untuk kompor kecil n anak kos bisa lha ..."
a*****8,5,"Desain:menarik
Ukuran:sesuai
Warna:ungu

Trimakasih kak , wort it sesuai harga mudah""n awet ya kak ,, Alhamdulillah aman sampai rumah 😃"
lkxm6120ma,5,"Desain:elegan
Ukuran:kecil tapi bagus
Warna:bagus dan mewah

Bagus barang, jangan ragu lagi belanja di toko ini,"
lianah160,2,"Desain:sesuai ekspektasi
Ukuran:sangat kecil. ukuran mini
Warna:sesuai pesanan

Kualitas barang kurang. Tipis . Pegangannya terbuat dari plastik biasa. Klau terkena panas jadi lembek. Hati hati bisa terbakar pegangannya. Harga murah kualitas murah jg. Tutup kaca jg tipis..baru dipasang sdh pecah 1 bh."
nursiti_halimah,3,"Desain:manis
Ukuran:pas
Warna:sangat manis

Melihat bahan pannya yg tipis dan seperti nya tidak cocok kena api, jdi aku putuskan hanya utk wadah hidang masakan aja... Gak mau ambil resiko , nanti ganggang nya meleleh dan pancinya terbakar, karna view sebelum nya yg kasih 🌟 3 kebawah, itu pada meleleh dan gosong semua pancinya siap 1 x pake... Yaaaa harap maklum aja yaaa harga Murmer Kualitas menakutkan konsumen... Agak nyesal beli ini, awalnya aku batalkan, cuman karna telat liat view yg kasih bintang 3 jadinya aja ditolak deh pembatalannya... Toko nya amanah aja, hanya kita  sbg konsumen harus lbh bijak dalam membeli,,,, namun kok bisa yaaa yg beli sampe lebih dari 10 ribu"
mauliamaulia970,5,"Desain:Cakep dan menarik
Ukuran:pas
Warna:hijau lembut

Keren ini MasyaAllah ke capai jga punya set panci 🥰 
Warnanya jga favoritnya akuuu😍😍😍"
mekarbangkitjayakarya,4,"Desain:elegan dgn gaya minimalis
Ukuran:pas dan sesuai
Warna:menarik dan ceria

Sangat bagus alat bagi ibu rumah tangga mantap"
melsifitriani033,4,"Desain:cantik dan bagus juga sesuai dengan harganya terjangkau
Ukuran:pas sesuai dengan harganya
Warna:sesuai dengan warna

Bagus banget dan lumayan sesuai dengan harganya"
u*****u,5,"Desain:menarik dan menggemaskan
Ukuran:sesuai eksptasi
Warna:bagus dan sesuai

Bakalan langganan nih d toko ini...bagus banget semua"
indah_2121,3,"Desain:bagus
Warna:bagus
Ukuran:kecil2

Semua panci nya berbintik bintik seperti yg di foto 1 pun tidak ada yg mulus sangat kecewa 😞😞 mau refund tp males ngirim nya balik"
hurma.yani,5,"Desain:cantik
Ukuran:lumayan
Warna:cantik

Trimakasi seller barangnya uda nyampe barang sesuai dan warna jg sama dengan pesanan"
grosirbajukancing,1,"Desain:bagus
Ukuran:sesuai
Warna:keren

Paket udah smpai dgn slmat…
Mantap mungil2 keren pokok nya bikin dapur tmbh cantik…👍👍"
px7ee0bwgt,5,"Tampilan:cantik
Kualitas:bagus

Saya sangat suka dgn wrn dn kualitas ny, sangat bagus, tpi ad sedikit kecewA, Krn ad slah satu kuping panci ny lepas, tpi gpp mungkin nti BS diperbaiki."
afnita89,4,"Tampilan:tulisannya 13 pcs brg datang 10 pcs saja
Kualitas:bagus

Bagus,namun sdkt kecewa"
siswati885,5,"Desain:terlihat keren dan modern
Ukuran:pas dan sesuai
Warna:warna produk sesuai ekspetasi"
ummuzv405ag,5,"Desain:memiliki ciri khas yang unik
Ukuran:pas dan sesuai ukuran
Warna:lembut dan sesuai gambar

Bagus banget puas sekali dengan barangnya"
sugenutrotary,5,"Ukuran:ukurannya pas
Warna:sesuai gambar
Desain:warnanya cantik

Pancinya bagus sesuai gambar ya sesuai harga juga ya gak begitu tebal juga tp bagus buat masak hari2,,tapiiiiii pas dibuat masak pegangan pancinya langsung meleleh....
Paketnya CPT smpek juga
Makasih seller"
salmiahmammeng,5,"Desain:lumayan sesuai harga kok

Oksii sesua harga lumayanlah cocok untuk anak kost"
afikah.shop,5,"Kualitas:bagus

Sesuai gambar .bagus sih menurutku  suka banget  komplit  terima kasih .semoga awet"
abhyfebriantiyakub,4,"Untuk warnanya cantik. Tapi ini gak bisa d pakai terlalu lama. Krna gagang sama spatulanya hnya terbuat dari plastik. Jika terkena panas terlalu lama, bakalan meleleh. Aku udah coba soalnya😄
Foto sama videonya udah aku apload."
sarahadelia417,5,"Desain:rapi
Warna:sesuai
Ukuran:baik

Tida mengecewakan ,warna yg di inginkan ga ada,sebelum asal kirim konpir dlu,aku seneng warna pengganti nya pun cantik"
r*****6,5,"Desain:Bagus
Ukuran:Pas gk kegedean
Warna:Pink

Barang udah nyampe dan tidak ada cacat sama sekali cuman pemasangan gagang panci yg sedang dan yg besar agak tricky"
u*****h,5,"Desain:menarik
Ukuran:sesuai
Warna:hijau

Paket sudah datang dengan aman...
Lucu wrnanya🥰
Untuk kwalitas blm di coba..
Smoga tdk mngecewakan 
Makasi."
nurlitafahreza,5,"Desain:sangat lucu dan menarik
Ukuran:pas dan sesuai
Warna:lembut dan sesuai dengan gambar

Duuhhh cakep bnget panci setnya,ngk nyesel dech mesan dibeli ya kk,,mkasih"
riezriesna,5,"Desain:Menarik
Warna:sesuai gambar

Pesanan sdh sampai,, dikemas dgn sangat baikk agar barang tdk rusak!!! Buat tokonya Laris manis yaa👍👍👍"
0*****3,5,"Performa:bagus
Kualitas:ok
Tampilan:menarik

Barang datang aman cm 1 telinga panci copot overall bagus semoga bisa diperbaiki n awet d pkai🙏"
qwx858s_7a,5,"Desain:menarik
Ukuran:pas sesuai ekspektasi
Warna:hijau cantik

Bagus dan pas untuk digunakan keluarga kecil"
m*****y,5,"Desain:tampilan bagus dan modern
Ukuran:pas sesuai ekspektasi
Warna:sangat bagus dan sesuai

Alhamdulillah paket dah sampe...recomendedd banget..terimakasih seller terimakasih shoppe"
kayraamalia,5,"Desain:keren dan modern
Ukuran:pas dan sesuai
Warna:ungu yg menarik cantik banget😍

pengiriman cpt..kemasan rapi..tp sayang teflonnya penyok dikit..dan tutupnya yg besar tdk bisa dipasang mur nya..tp gppa lah..namanya harga murah meriah..yg ptg dtg komplit sesuai pesanan..mksh seller.."
firdaida385,5,"Desain:menarik
Ukuran:kecil
Warna:menarik

barangnya Oklah harga sgtu . Semoga awet"
bund4r4r4,4,"Desain:bagus dan menarik
Ukuran:kecil
Warna:sesuai ekspektasi

Panci set nya sudah sampai aku kira agak besar tp g pa2 lah sesuai hrga"
78u4u4sapp,5,"Tampilan:okyy lah walaupun lecet sedikit
Kualitas:sangat baik sepadan dngn harga
Performa:ini sihh bener2 bagus 👍"
aim.collection,5,"Desain:sesuai gambar
Ukuran:pas
Warna:sama

Lain x tolong paking lebih bagus lagi, supaya barang TDK rusak atau lecet"
erdinavenda,5,"Desain:lucu dn menarik
Ukuran:pas n sesuai
Warna:cantik

Mungil semua.. wrna pinknya soft bnget🥰😘, pnen ungu sebenarnya..tipis bhan tp hrga segitu dh lumayan sih.. kurir dh langganan"
i*****a,4,"Desain:cantik
Warna:cantik

Nampak cantik....cuma sayang. Penutup yg paling besar pecah🥹🥹."
m*****7,5,"Desain:sangat keren dan menarik
Ukuran:pas dan sesuai ekspektasi
Warna:menarik dan ceria

Sangat sesuai ekspektasi suka banget sama toko ini amanah ramah tapi kirim nya sedikit lama tapi ndak apa2... 👍👍👍😍"
sri12_sulastri,5,"Desain:bagus
Ukuran:standar
Warna:sesuai pesanan

Harga sesuai dengan ukuran barang,kwalitas bagus."
nanunan734,5,"Next mau pesan lagi ,suka bangat sama tokoh ini , pengiriman cepat pekingan rapih .barangnya okebangat 🥰"
rfm_gpf_gam0o78,4,"Desain:lucu n imut
Ukuran:pas dan sesuai
Warna:sangat bagus sesuai gambar"
bundatama1012,5,"Desain:bagus
Warna:biru
Ukuran:pas

Sesuai yg di pesan, kualitas sesuai dengan harga, lumayan tebal, Mudah-mudahan awet buat masak dan tidak lengket"
n*****r,4,"Tampilan:saya kira tebal ternyata tipis, tapi udh di coba bagus Kok warna gak luntur saat kena api,cmn sendok nya belum tau juga tahan atau enggaknya
Performa:baik
Kualitas:bagus

Bagus sesuai sama harganya"
k*****e,5,"Desain:ok
Ukuran:kecil
Warna:ijo

Akhirnya sampe juga , walaupun nunggu beberapa hari, Bagus ... Makasih ya kak 🙏🏻 insyaallah next order lagi."
safitriani11039,5,"Desain:estetik
Warna:bagus

Bagus sih tapi kalau Makai ini gak bisa lama lama mencair pemegang nya ini bagus untuk menghangatkan makanan aja sih 🥰🥰🥰"
4qaaviii6s,4,"Kualitas:blum di coba tpi semoga bagus ya
Performa:lumayan bagus lah
Tampilan:menarik

Akhirnya paket sampai setelah 1 minggu sy co... Lumayan lama menunggu. Pas buka paketnya alhamdulillah bagus walau sedikit ada penyok nya tpi nda papa lah... Pancinya lumayan lah untk di pake hari""... Tks ya seller dn juga pad kirirnya... 🙏"
dewirossaaaa,5,"Desain:bagus
Ukuran:lumayan
Warna:bagusssssss

Untuk ukuran lumayan bisa untuk membuat bubur atau sayur, cara memasang gagang atau kuping panci juga gambang, cm butuh obeng + dn ketebalan panji juga tdk terlalu tebal, jd klo boleh saran bila menggunakan panci pd saat memasak jng ditinggal terlalu lama, untuk centong atau spatulanya juga jng di pake pas masak karna bahannya plastik, takutnya tdk tahan panas. Over all bagus....."
lazirsurbakti13,5,"Desain:elegan dan minimalis
Ukuran:sesuai untuk memasasak
Warna:lembut sesuai gambar

Sangat membantu dalam proses memasak. Kwalitas sesuai dengan harga. Warnanya cantik sesui gambar"
anindia.543,5,"Alhamdulillah pkt ny dh smpai. Dengan brng yg super super bgs bnget .manfaat semua lagi . Mksh Hongchuo,semoga slalu amanah & sukses selalu  👍👍& mksh ABNG kurir yg udh biasa ,super ramah. 🙏🙏"
l*****3,4,"Bahannya cukup kokoh dan warnanya lucu,sayangnya pegangan plastiknya gampang leleh dan pancinya gampang karatan. Sesuai harga lah ya,murah😆."
noviana130,4,"Desain:bagus
Ukuran:sesuai gambar
Warna:hijau

Lumayan cantik bagus aku suka moga gk mengecewakan ya soalnya belum di coba"
alfadillahfadillah,5,"Performa:bagus
Kualitas:lumayan
Tampilan:menarik

Karna pegangan nya dari plastik jadi klo kena api meleleh,, harus pake api paling kecil biat aman
 Semua bagus Dateng sesuai"
r*****5,3,"Desain:minimalis elegan. bagus lucu
Ukuran:sesuai harapan lahh

Ini gabisa pake api besar yaa takut pegangannya meleleh, api kecil aja"
ofc9wytq03,5,"Desain:cantik n unik
Ukuran:mantap bnyak ukurnnya
Warna:sesuai yg dpesan

Dbess  buat tokonya amanah sekali, tidak mengez cewakn"
y*****r,5,"Desain:lucu
Ukuran:sesuai
Warna:pink

Pesanan sudah sampai..🙏😇 kualitas sesuai harga.. ktebalan kurang, klo mnurut saya yg bagus mungkin yg 90k satu buah, klo yg ini 13 pcs, wajar murah meriah 🤗"
ind_riyani29,3,"Desain:bahus
Ukuran:sesuai
Warna:netral

Kualitas bahan lumayan bagus, kaya bahan stainlis, semoga awet, warna netral lucu, waktu pengiriman lumayan cepet harga sesuai sama bahan  kualitasnya, pengemasan lengkap tapi saya pengemasan nyaa bad bangett kardusnya penyokk, robekk, kya ga keliatan baru, next kedepan kalo pengiriman diperhatikan lagi  kardusnya atau ga di gedein lagi ukuran nya sesuai sama isi dan barangnya biar pas dan sesuai"
fitrah1704,5,"Kualitas:baik
Tampilan:baik
Performa:baik

Pengiriman cepat
Untuk harga murah
Barang mantaaaaap
Kiriman juga sesuai pesanan
Terima kasih"
dav1nza,4,"Desain:Standard
Ukuran:Pas
Warna:Hijau sage

Barang sudah sampai dan diterima dengan baik serta sesuai dengan pesanan. Packing aman dus double wrap. Produk juga tidak ada yang rusak dan kurang total 13 pcs. Disain standard, material panci biasa masih berasa kaleng, ringan ya sepadan dengan harga under 100K. Utk persendokan & handle panci berbahan plastik tak tahan panas. Printilan harus pasang sendiri. Thanks seller dan shopee"
mifqidhan,5,"Desain:bagus
Ukuran:sesuai
Warna:bagus

Maaf baru bisa kasih ulasan sekarang, barang Sampek dengan selamat,Sampek nya juga cepat,pokok nya the best di toko ini"
ikayuliprastuti,4,"Desain:lucu dan menarik
Ukuran:pas dan sesuai
Warna:menarik dan cerah

Baguslah barangnya..mudah mudahan awet"
p*****m,5,"Pengemasan ok bgt..bubble wrap berlapis2.
Harga murah, barang ok dan lengkap.
Sudah pembelian repeat  disini.
Dapat bonus mini termos.
Terimakasih."
g*****1,5,"Desain:biasa
Ukuran:pas
Warna:sesuai pesanan hitam

Barang sesuai pesanan & deskripsi, ukuran pancinya ngak bsar pas buat masak makanan sendiri. Dapat harga murah 80an ribu termasuk ongkir. Makasih ya"
g*****7,5,"Performa:bagus
Tampilan:keren
Kualitas:lumayan... sesuai harga

Warna dikirim sesuai request...paket juga packing aman.. Gak ada yg rusak
Sayang.. Spatula set plastik jd gak bsa buat goreng... Tp gpp.. Its oke.. Thankyou hongzhuo.. 👍👍"
surnihennasurnihenna,5,"Desain:mungil
Ukuran:pas
Warna:sesuai

Hatur nuhun kang mas ibu... semoga awet d pake y dan aman ...tentu ya🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 semoga sukses selalu untuk selamanya"
mila_sari.id,5,"Desain:Cantik
Ukuran:Cocok
Warna:Ungu

Panci set murah, kualitas sesuai harga. Terimakasih dan sukses terus seller, kurir, dan Shopee 🙏"
nabilaamelia763,5,"Desain:bagus
Ukuran:pas susuwai espektasi
Warna:bagus cerah

barang bagus cuma yang 1 tutupnya pecah mungkin tertumpuk di perjalanan tapi dari pihak toko mau bertanggung jawab👍"
noormy04,4,"Desain:keren
Ukuran:pas
Warna:sesuai

Paket sudah sampai. Tapi, sayang .., ada sedikit penyok di panci kecilnya."
s*****2,4,"Desain:menarik
Ukuran:agak kecil
Warna:lembut

Ukurannya tidak sesuai ekspektasi dan bahannya ternyata senk tapi warna nya bagus. Cocok untuk panasin makanan aja dengan api yang kecil agar warna hijaunya tidak menghitamkan atau gosong. Pengiriman nya sangat cepat."
isma_wati95,5,"Desain:bagus
Ukuran:pas dan sesuai ekspektasi
Warna:suka warna hijaunya

Barangnya sampai mulus gak ada yang lecet terus gak ada yang kurang"
k*****o,5,"Kualitas:baik
Tampilan:baik
Performa:baik

Produk sesuai dengan deskripsi dan ekspektasi. 
Semoga awet dan bermanfaat pastinya. 
Thanks admin sukses selalu. 
Next order lagi disini."
nur.hfhz,5,"Alhamdulillah sudah sampai.. Warna nya bagus cantikk bangetttt.. 
Mungil gemes hihi. 
Kurir ya seller sangat ramah, barang top markotopp"
a*****a,5,"Desain:sesuai
Warna:sesuai
Ukuran:pas

Packing kurang rapi, kotaknya jebol ga ada rapi rapinya, but ok lah untung isinya aman, kedepannya perhatikan pengemasannya."
meisetiawati389,5,"Desain:bagus
Ukuran:pas
Warna:hijau

Panci nya bagus bhn lumayan tebal sesuai dngn harga sgtu smga awet"
a*****h,5,"Barang datang sesuai pesanan 

Packing rapi

Harga terjangkau

Pengiriman cepet 

Tx seller dan kurir 👍🏻"
nailahmelly,5,"Desain:bagus
Ukuran:pas
Warna:warna sesuai dengan produk

Barangnya sudah sampai dengan baik dan cepat. Makasih shoppe"
dinatantiyuliana25,5,"Desain:bagus
Ukuran:13pcs1set
Warna:hijau

Alhamdulillah paketnya udah nyampe rumah suka banget.
Makasih seller 
Makasih mas kurir"
shafiyamayaza,5,"Desain:lumayan bagus
Ukuran:cukup untuk di dapur
Warna:lumayan softly

Bahan plastik spatulanya khawatir meleleh kena panas .. Tapi mudah2an kuat"
muskhasanah,5,"Desain:menarik
Ukuran:sesuai
Warna:ungu

Bagus dan sesuai, Terima kasih Semoga sukses dan amanah selalu"
tiastivanny31,5,"Desain:menarik
Ukuran:lucu
Warna:bagus, cerah

Pakingn ny bagus, saya tinggal di pontianak alhamdulillah barang saya ga d yg rusak 👍"
e*****3,4,"Performa:ok
Kualitas:ya bagus
Tampilan:cantik

Alhamdulillah sampai juga cuma aga kecewa dikit karena pegang rusak Sampai disini aq kira karek ternyata pelastik klo kena panas memeleh 😔🙏"
yulianifitri543,3,"Desain:lucu
Ukuran:pas sesuai ekspektasi
Warna:soft

Bagus, tapi gagang nya suka meleleh, tidak tahan panas"
riyantie_ria0404,5,"Performa:terbaik
Tampilan:bagus
Kualitas:menarik

Alhamdulilah barang yg dtunggu2 udah nyampe ,,ngak ada yg lecet satu pun"
t71pmb3j9q,5,"Desain:minimalis
Ukuran:sangat mungil
Warna:hijau sesuai contoh

Alkhamdulillah pesanan udah nyampai, kemasan rapi, sesuai gambar sangat mungil"
ashantyadam,5,"Tampilan:bagus
Performa:bagus
Kualitas:bagus

Barangnya cantik banget. Cuman kotaknya agak penyok. Tapi isinya bagus. Pelanggan q suka"
mediansyah09,1,"Desain:tipis banget
Ukuran:untuk ukuran oke
Warna:sesuai

ini bisa ga amanah sdikit barang nya yg datang itu kok tipis yah pantes mudah penyok blum dipake udah keliatan mudah terkupas"
ongehdadun,5,"Kualitas:oke
Performa:oke
Tampilan:menarik

Maaf kak baru kasih penilaian,, karna baru di pasang,, suka bangeut cantik,, puas deh"
aldinta123,5,"Kualitas:mudahan oke
Tampilan:oke banget
Performa:oke juga

Alhamdulillah makasih banyak seller akhirnya pesanan datang juga, unyuk2 keren, semoga awet
Makasih kurier"
yenicaca93,5,"Desain:ok
Ukuran:pas
Warna:ungu

Warna sesuai ,,,barang sesuai harga bagus ya warna juga sesuai gak ada yg cacat makasih seller makasih kurir"
iwanlamin,1,"Desain:terlihat keren
Ukuran:sesuai
Warna:sesuai gambar

Baut kurang 3. Barang gak bermutu.  Fakta barang yg udah di gunakan.  "
indah29sayank_kamulove.,5,"Desain:cantik
Ukuran:pas
Warna:sesuai digambar

Lucu pancinya warna pink.. Gemes.. Suka .."
94ahc429ji,5,"Desain:menarik
Ukuran:pas
Warna:sesuai gambar

Alhamdulillah paket sampai dengan aman dan lengkap... Penjual ramah dan cepat respon... Makasih kk...🤗🙏"
evysyahir,5,"Desain:bagus
Ukuran:pas dan sesuai
Warna:cantik ,ungu pekat

Bagus banget,sesuai sama yg dipesan semoga aja warna dan bahan awet gak karatan..pokoknya suka banget😄👍"
y*****g,5,"Kualitas:sesuai harga
Performa:menarik
Tampilan:good

Bahan dan harga sangat sepadan dan juga pengiriman cepat hanya saja kurir dari pengiriman saya lama pengantarannya itupun hanya karet 1 hari"
yulianifitri543,3,"Desain:lucu
Ukuran:sesuai gambar
Warna:sesuai dengan pesanan

Gagang mudah meleleh kena api"
